model_id,method,n_row_clusters,n_column_clusters,n_blocks,random_state,row_cluster,column_cluster,n_rows,n_features,volume,n_binary_features,n_numeric_features,binary_feature_fraction,n_sparse_features,sparse_feature_fraction,block_mean,block_std,block_zero_fraction,block_nonzero_fraction,block_h_score,binary_n_values,binary_mean,binary_std,binary_zero_fraction,binary_one_fraction,numeric_n_values,numeric_mean,numeric_std,numeric_zero_fraction,numeric_one_fraction
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,0,2,1277,53,67681,53,0,1.0,0,0.0,0.027260235516614707,0.16284076601451314,0.9727397644833853,0.027260235516614707,0.01705093046006595,67681,0.027260235516614707,0.16284076601451314,0.9727397644833853,0.027260235516614707,0,,,,
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,0,3,1277,214,273278,208,6,0.9719626168224299,7,0.03271028037383177,0.020200099946545275,0.13383635671224137,0.9658369865119036,0.03416301348809637,0.014855718652111587,265616,0.017909312692006504,0.13262190320948664,0.9820906873079935,0.017909312692006504,7662,0.09961405810388932,0.15047208025878464,0.40237535891412163,0.0005220569042025581
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,0,4,1277,44,56188,23,21,0.5227272727272727,0,0.0,0.7655426344345413,0.3159474069952509,0.10954296291022994,0.8904570370897701,0.07575303069219287,29371,0.797827789315992,0.40161997947207395,0.20217221068400804,0.797827789315992,26817,0.7301827028977141,0.17349395424583286,0.00809188201513965,0.09851959577879703
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,0,5,1277,171,218367,124,47,0.7251461988304093,0,0.0,0.2606528967510338,0.4003107707017432,0.5630246328428746,0.43697536715712537,0.14566272444285697,158348,0.2919203273802006,0.4546458510120125,0.7080796726197994,0.2919203273802006,60019,0.1781601010485513,0.16823930577026985,0.18032623002715806,8.330695279828055e-05
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,1,0,1056,941,993696,341,600,0.36238044633368754,619,0.6578108395324124,0.045205523048122365,0.16788317416246495,0.8344966669886967,0.16550333301130327,0.023725264002303386,360096,0.06759030925086644,0.2510415490436567,0.9324096907491336,0.06759030925086644,633600,0.03248350288956282,0.08910132416724091,0.7788494318181818,0.0006392045454545455
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,1,1,1056,100,105600,79,21,0.79,0,0.0,0.4733734714602367,0.45191618491612356,0.4277556818181818,0.5722443181818182,0.16654050579770627,83424,0.46409906022247793,0.4987094570219125,0.5359009397775221,0.46409906022247793,22176,0.5082629232594246,0.18800800732765974,0.020923520923520924,0.00027056277056277056
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,1,2,1056,53,55968,53,0,1.0,0,0.0,0.6157804459691252,0.4864102058254847,0.38421955403087477,0.6157804459691252,0.2110322013113922,55968,0.6157804459691252,0.4864102058254847,0.38421955403087477,0.6157804459691252,0,,,,
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,1,3,1056,214,225984,208,6,0.9719626168224299,7,0.03271028037383177,0.2863660052566509,0.44881188098662395,0.6975626593033135,0.3024373406966865,0.19098944137093088,219648,0.28944493006993005,0.4535047546903377,0.7105550699300699,0.28944493006993005,6336,0.17962994506297353,0.20716259616341043,0.2471590909090909,0.0007891414141414141
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,1,4,1056,44,46464,23,21,0.5227272727272727,0,0.0,0.707235600505488,0.35779119313534485,0.1683884297520661,0.8316115702479339,0.08783595255779877,24288,0.6807065217391305,0.4662029096873433,0.31929347826086957,0.6807065217391305,22176,0.7362912582019752,0.16900057415168315,0.0031114718614718615,0.0945616883116883
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,1,5,1056,171,180576,124,47,0.7251461988304093,0,0.0,0.2764058447445009,0.4054642645166436,0.5463682881446039,0.4536317118553961,0.1500789938010451,130944,0.3032899560117302,0.4596794084948042,0.6967100439882697,0.3032899560117302,49632,0.2054775511884067,0.18362236472525226,0.14972195357833656,0.00014103803997421018
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,2,0,1418,941,1334338,341,600,0.36238044633368754,619,0.6578108395324124,0.006378195519620966,0.03728722534571094,0.9392590183296886,0.06074098167031142,0.0011891367629283589,483538,2.688516724642117e-05,0.0051850211604393,0.9999731148327535,2.688516724642117e-05,850800,0.009987856903220498,0.04614409034307199,0.9047531734837799,0.00010578279266572638
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,2,1,1418,100,141800,79,21,0.79,0,0.0,0.28167216828840624,0.4002373980818689,0.6100916784203103,0.3899083215796897,0.11047863538052627,112022,0.2464783703201157,0.4309603036063247,0.7535216296798843,0.2464783703201157,29778,0.4140678844548324,0.2047798811499587,0.07052186177715092,6.716367788300088e-05
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,2,2,1418,53,75154,53,0,1.0,0,0.0,0.00031934427974558905,0.01786735288106727,0.9996806557202544,0.00031934427974558905,0.00030769616378565874,75154,0.00031934427974558905,0.01786735288106727,0.9996806557202544,0.00031934427974558905,0,,,,
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,2,3,1418,214,303452,208,6,0.9719626168224299,7,0.03271028037383177,0.001474790089813216,0.023285518888144393,0.9891119518078642,0.010888048192135824,0.0004692944928843971,294944,0.000244114136920907,0.015622245203845139,0.9997558858630791,0.000244114136920907,8508,0.044138223123413256,0.09489881256467697,0.6201222378937471,0.0
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,2,4,1418,44,62392,23,21,0.5227272727272727,0,0.0,0.6685003653542282,0.377791914703029,0.20521861777150915,0.7947813822284908,0.10228270891266625,32614,0.6189979763291837,0.4856330730392639,0.3810020236708162,0.6189979763291837,29778,0.7227172676197529,0.18741067283239848,0.012693935119887164,0.09873060648801128
bistochastic_r3_c6_seed42,bistochastic,3,6,18,42,2,5,1418,171,242478,124,47,0.7251461988304093,0,0.0,0.11396904075457155,0.2726548287254953,0.7259338991578618,0.2740661008421383,0.06085586665680509,175832,0.10116474816870649,0.30154674910645063,0.8988352518312935,0.10116474816870649,66646,0.1477505786406836,0.17028833434297042,0.26976862827476517,0.00024007442307115206
bistochastic_r4_c2_seed42,bistochastic,4,2,8,42,0,0,675,1324,893700,679,645,0.5128398791540786,626,0.472809667673716,0.11884746446296968,0.302713403272705,0.7803233747342508,0.21967662526574913,0.06998787814620987,458325,0.196591938035237,0.3974211216515632,0.803408061964763,0.196591938035237,435375,0.03700483259386965,0.09365318680776949,0.7560218202698823,0.00023887453344817686
bistochastic_r4_c2_seed42,bistochastic,4,2,8,42,0,1,675,199,134325,149,50,0.7487437185929648,0,0.0,0.4669293374509138,0.449739333120646,0.43114833426391214,0.5688516657360878,0.15256136680737242,100575,0.4341039025602784,0.49563868325849497,0.5658960974397216,0.4341039025602784,33750,0.5647491334250074,0.24530983041884313,0.0296,0.039703703703703706
bistochastic_r4_c2_seed42,bistochastic,4,2,8,42,1,0,1277,1324,1690748,679,645,0.5128398791540786,626,0.472809667673716,0.0334286656833094,0.1490218369904508,0.8827891560421778,0.11721084395782222,0.016758775903842022,867083,0.03824201374032244,0.19177998364117,0.9617579862596776,0.03824201374032244,823665,0.02836159075197319,0.08256663695750621,0.799657627797709,0.00022581996321319954
bistochastic_r4_c2_seed42,bistochastic,4,2,8,42,1,1,1277,199,254123,149,50,0.7487437185929648,0,0.0,0.5181875142836618,0.4501953688579816,0.3787850765180641,0.621214923481936,0.15293785129802714,190273,0.5065353465809652,0.49995728742070217,0.4934646534190348,0.5065353465809652,63850,0.5529109740376976,0.24528945957381126,0.037039937353171494,0.041472200469851214
bistochastic_r4_c2_seed42,bistochastic,4,2,8,42,2,0,1418,1324,1877432,679,645,0.5128398791540786,626,0.472809667673716,0.012328919272291619,0.07763707300280702,0.9302323599469914,0.06976764005300858,0.00484346940804179,962822,0.0077532503411845595,0.08771053215168335,0.9922467496588154,0.0077532503411845595,914610,0.017145786255581066,0.06502960798535726,0.8649489946534589,0.00010714949541334557
bistochastic_r4_c2_seed42,bistochastic,4,2,8,42,2,1,1418,199,282182,149,50,0.7487437185929648,0,0.0,0.33708975913042294,0.4224574971452305,0.5579980296404449,0.4420019703595552,0.10629193337703668,211282,0.2756079552446493,0.4468201094965542,0.7243920447553507,0.2756079552446493,70900,0.5203055347100283,0.26557073914163853,0.062143864598025386,0.04160789844851904
bistochastic_r4_c2_seed42,bistochastic,4,2,8,42,3,0,381,1324,504444,679,645,0.5128398791540786,626,0.472809667673716,0.13369889937420606,0.31325992287410254,0.7476905265995829,0.2523094734004171,0.0656032343184586,258699,0.2085473851850993,0.40627007435640283,0.7914526148149007,0.2085473851850993,245745,0.05490491198568435,0.12479714259685909,0.7016215996256282,0.0012696087407678691
bistochastic_r4_c2_seed42,bistochastic,4,2,8,42,3,1,381,199,75819,149,50,0.7487437185929648,0,0.0,0.5339335558612617,0.4499238019407972,0.36372149461216846,0.6362785053878316,0.15739666498014232,56769,0.5219221758354031,0.4995191870255253,0.4780778241645969,0.5219221758354031,19050,0.5697274683383201,0.2457602021255835,0.02293963254593176,0.04010498687664042
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,0,0,1277,1025,1308925,413,612,0.4029268292682927,626,0.6107317073170732,0.013714830719600434,0.06412802258484576,0.8988268999369712,0.10117310006302882,0.0033882554521200837,527401,0.002946524561007658,0.0542018685473023,0.9970534754389924,0.002946524561007658,781524,0.02098167784950046,0.06909400225427796,0.8325400115671432,0.00023543742738546736
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,0,1,1277,376,480152,334,42,0.8882978723404256,0,0.0,0.15626625094350538,0.34332358829296206,0.7727615421783102,0.2272384578216898,0.08912009177448313,426518,0.15208971250920242,0.3591078276201601,0.8479102874907976,0.15208971250920242,53634,0.18947967563534326,0.16869630035434002,0.17515009135995824,7.457955774322258e-05
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,0,2,1277,122,155794,81,41,0.6639344262295082,0,0.0,0.6111889906950974,0.4165376253974378,0.26504229944670527,0.7349577005532948,0.12638838187480897,103437,0.6101878438083085,0.48770753436550046,0.3898121561916916,0.6101878438083085,52357,0.6131668662519243,0.21530732706269812,0.018545753194415263,0.050537654945852516
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,1,0,383,1025,392575,413,612,0.4029268292682927,626,0.6107317073170732,0.05443694388112844,0.18121756204532294,0.8124511239890467,0.18754887601095332,0.025954938971703832,158179,0.06668394666801535,0.24947384216545154,0.9333160533319846,0.06668394666801535,234396,0.046172218144226014,0.11327773000506437,0.7308870458540249,0.0013268144507585455
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,1,1,383,376,144008,334,42,0.8882978723404256,0,0.0,0.41106302088285374,0.47574824692161216,0.5178740069996112,0.4821259930003889,0.1996510069945791,127922,0.4331389440440268,0.49550943401357384,0.5668610559559731,0.4331389440440268,16086,0.2355068700297153,0.19750744897604247,0.12831033196568445,0.0003729951510630362
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,1,2,383,122,46726,81,41,0.6639344262295082,0,0.0,0.5968576182301716,0.420834236230292,0.28314000770449,0.71685999229551,0.12851632383776931,31023,0.5789897817748122,0.49372119093185335,0.42101021822518775,0.5789897817748122,15703,0.6321574902517354,0.20864360585907493,0.010762274724574921,0.04878048780487805
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,2,0,1418,1025,1453450,413,612,0.4029268292682927,626,0.6107317073170732,0.00695854569805222,0.04150438372484438,0.9373607623241254,0.06263923767587465,0.0014361523393161678,585634,0.00034663287992158924,0.01861485228434936,0.9996533671200785,0.00034663287992158924,867816,0.011420506472378937,0.05100829439472791,0.8953234326170525,0.00010486093826341067
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,2,1,1418,376,533168,334,42,0.8882978723404256,0,0.0,0.057685319134993106,0.20713346017921808,0.8780628244755875,0.12193717552441256,0.032382490173026184,473612,0.04539580922780673,0.20817067452539828,0.9546041907721933,0.04539580922780673,59556,0.155416183634999,0.16948840999528653,0.26937672106924576,0.0002518637920612533
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,2,2,1418,122,172996,81,41,0.6639344262295082,0,0.0,0.44739476924760113,0.4312703603069315,0.4239577793706213,0.5760422206293787,0.11325658821377334,114858,0.38302077347681485,0.4861232976951808,0.6169792265231852,0.38302077347681485,58138,0.5745726633313496,0.24943304390244717,0.042622725239946334,0.05060373593862878
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,3,0,673,1025,689825,413,612,0.4029268292682927,626,0.6107317073170732,0.060535618748985616,0.21008107681821567,0.8303395788787011,0.1696604211212989,0.037307698530518116,277949,0.10854509280479513,0.3110676062093151,0.8914549071952049,0.10854509280479513,411876,0.02813706844661743,0.07754342065840579,0.7890967184298187,0.0002427915197777972
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,3,1,673,376,253048,334,42,0.8882978723404256,0,0.0,0.3246484512546592,0.45179041198442316,0.6037155006164838,0.3962844993835162,0.18193075150601692,224782,0.3385413422782963,0.47321359009088665,0.6614586577217036,0.3385413422782963,28266,0.21416688930478314,0.1810661004037416,0.1445199179225925,3.5378192881907595e-05
bistochastic_r4_c3_seed42,bistochastic,4,3,12,42,3,2,673,122,82106,81,41,0.6639344262295082,0,0.0,0.5419072636586121,0.429495708386799,0.33761235476091883,0.6623876452390812,0.12865227991428757,54513,0.49817474730798156,0.49999666844151097,0.5018252526920184,0.49817474730798156,27593,0.6283056496196137,0.2091926121583503,0.013191751531185446,0.0484180770485268
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,0,0,1277,988,1261676,371,617,0.37550607287449395,626,0.6336032388663968,0.01639234269338087,0.07664041686037815,0.8897561656082861,0.11024383439171388,0.004753265258439634,473767,0.007174412738751327,0.08439751501439702,0.9928255872612487,0.007174412738751327,787909,0.021935052601269947,0.07099864529558911,0.8277808731719019,0.0002335295065800746
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,0,1,1277,181,231137,153,28,0.8453038674033149,0,0.0,0.38399178936018463,0.45694692093161143,0.5214829300371641,0.4785170699628359,0.17818270922841328,195381,0.39506400315281426,0.4888644357750801,0.6049359968471858,0.39506400315281426,35756,0.32349004970760153,0.19878271242689347,0.06547152925383153,0.00013983667076854233
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,0,2,1277,63,80451,33,30,0.5238095238095238,0,0.0,0.7256321882443226,0.33413789042562175,0.12349131769648607,0.876508682303514,0.08220209583657005,42141,0.7728340570940414,0.4190006888891776,0.22716594290595857,0.7728340570940414,38310,0.673710132509632,0.1902540923672847,0.009449229966066302,0.06901592273557818
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,0,3,1277,291,371607,271,20,0.9312714776632303,0,0.0,0.054865609596234724,0.2115067936033177,0.9035863156506739,0.09641368434932604,0.0347005910657192,346067,0.0473434334969818,0.2123723918067004,0.9526565665030182,0.0473434334969818,25540,0.156791095741112,0.16913899543723207,0.23868441660140954,3.9154267815191856e-05
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,1,0,383,988,378404,371,617,0.37550607287449395,626,0.6336032388663968,0.04457116489391233,0.15079139599251798,0.8141721546283865,0.1858278453716134,0.01814192946227315,142093,0.04036089040276439,0.19680418930668228,0.9596391095972356,0.04036089040276439,236311,0.047102788615493996,0.11447241283856434,0.7267033697119474,0.0013202940193219952
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,1,1,383,181,69323,153,28,0.8453038674033149,0,0.0,0.41895037758504394,0.4642182670998301,0.4856396866840731,0.5143603133159269,0.1877985533314836,58599,0.4333862352599874,0.49554273917308317,0.5666137647400127,0.4333862352599874,10724,0.3400687267183886,0.20942597093391066,0.04317418873554644,9.324878776575905e-05
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,1,2,383,63,24129,33,30,0.5238095238095238,0,0.0,0.7042224773950433,0.34955403060203066,0.1498611629159932,0.8501388370840068,0.08374149255315604,12639,0.7158794208402564,0.4509945406073952,0.28412057915974365,0.7158794208402564,11490,0.6913998396053089,0.18040306711472567,0.002175805047867711,0.06666666666666667
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,1,3,383,291,111453,271,20,0.9312714776632303,0,0.0,0.40873487085987814,0.4821301220522692,0.5507971970247548,0.4492028029752452,0.2057052599194756,103793,0.42140606784657925,0.49378435964362366,0.5785939321534207,0.42140606784657925,7660,0.23704015169007836,0.21606328635174288,0.1741514360313316,0.0005221932114882506
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,2,0,1418,988,1400984,371,617,0.37550607287449395,626,0.6336032388663968,0.00837033741156787,0.049988098159300096,0.9309007097868356,0.06909929021316447,0.0020743125865600788,526078,0.0019179665372815438,0.04375257640006371,0.9980820334627185,0.0019179665372815438,874906,0.012250126057208433,0.05301126730346466,0.8905048085165721,0.00010515415370336928
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,2,1,1418,181,256658,153,28,0.8453038674033149,0,0.0,0.1984781358090533,0.3659448815406949,0.7085226254393006,0.29147737456069944,0.10088016608667452,216954,0.1823289729620104,0.38611542131936255,0.8176710270379897,0.1823289729620104,39704,0.2867217756518235,0.20448320114576507,0.11210457384646383,0.00040298206729800525
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,2,2,1418,63,89334,33,30,0.5238095238095238,0,0.0,0.5780295860688763,0.3980023531463033,0.2643786240401191,0.7356213759598809,0.09587863607015051,46794,0.5152797367183827,0.49976647511194355,0.4847202632816173,0.5152797367183827,42540,0.6470544203544194,0.22093760481091262,0.022002820874471085,0.0691114245416079
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,2,3,1418,291,412638,271,20,0.9312714776632303,0,0.0,0.009601550917736611,0.068027930454655,0.9554670195183187,0.04453298048168128,0.0036238856424447062,384278,0.0026491238114073664,0.05140141977065616,0.9973508761885926,0.0026491238114073664,28360,0.10380693820849789,0.14833857680610293,0.3879407616361072,0.0
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,3,0,673,988,664924,371,617,0.37550607287449395,626,0.6336032388663968,0.05444198931313654,0.19434767420722673,0.8292301075010077,0.17076989249899235,0.03180851271647243,249683,0.0966785884501548,0.295519608461842,0.9033214115498452,0.0966785884501548,415241,0.02904526600708504,0.07907338996671956,0.7846792585510584,0.00024082400341006788
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,3,1,673,181,121813,153,28,0.8453038674033149,0,0.0,0.3372352462228662,0.4425393459065346,0.567821168512392,0.43217883148760805,0.17127063089973654,102969,0.3386650351076538,0.4732557755624176,0.6613349648923462,0.3386650351076538,18844,0.329422471245277,0.205082284831707,0.056835066864784546,0.00015920186796858417
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,3,2,673,63,42399,33,30,0.5238095238095238,0,0.0,0.66792784000717,0.3675464639289384,0.1851222906200618,0.8148777093799382,0.09085985827590216,22209,0.6499617272277005,0.4769816352511748,0.35003827277229954,0.6499617272277005,20190,0.6876905640645863,0.18078051226006536,0.003714710252600297,0.06607231302625062
bistochastic_r4_c4_seed42,bistochastic,4,4,16,42,3,3,673,291,195843,271,20,0.9312714776632303,0,0.0,0.3206934506104584,0.4573912892429367,0.6376842674999872,0.36231573250001275,0.18571380805899015,182383,0.3288628874401671,0.4698000518355475,0.6711371125598329,0.3288628874401671,13460,0.2099975815679049,0.20037992834825066,0.18439821693907876,0.0
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,0,0,675,977,659475,372,605,0.38075742067553736,626,0.6407369498464688,0.054096780725287535,0.1956532515265505,0.835447894158232,0.16455210584176808,0.03223460292250302,251100,0.09766626841895659,0.29686287816443624,0.9023337315810435,0.09766626841895659,408375,0.027306946969841442,0.07579792194472683,0.7943213957759412,0.0002546678910315274
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,0,1,675,102,68850,81,21,0.7941176470588235,0,0.0,0.4438356298428758,0.4500263323249611,0.45864923747276687,0.5413507625272331,0.1651567329930335,54675,0.42812985825331507,0.4948077229847079,0.5718701417466849,0.42812985825331507,14175,0.5044150345454673,0.18628709991524706,0.021940035273368606,0.0002821869488536155
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,0,2,675,180,121500,133,47,0.7388888888888889,0,0.0,0.2557129696369794,0.3963266235874548,0.5752098765432099,0.4247901234567901,0.14306526419439738,89775,0.27620161514898356,0.4471177506407863,0.7237983848510164,0.27620161514898356,31725,0.19773446212428686,0.17691450243068482,0.15473601260835304,3.152088258471237e-05
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,0,3,675,44,29700,23,21,0.5227272727272727,0,0.0,0.6962599033562625,0.3640013714808274,0.18013468013468015,0.8198653198653199,0.08873373307680031,15525,0.6588083735909823,0.4741095869916437,0.34119162640901773,0.6588083735909823,14175,0.737278245480141,0.16794804118477064,0.0037389770723104056,0.09417989417989418
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,0,4,675,220,148500,219,1,0.9954545454545455,0,0.0,0.34311555366723906,0.4745844250511996,0.6566734006734006,0.3433265993265993,0.1995236264501109,147825,0.3436969389480805,0.4749414207097544,0.6563030610519195,0.3436969389480805,675,0.21579217716296298,0.3670275656506669,0.7377777777777778,0.0
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,1,0,1277,977,1247629,372,605,0.38075742067553736,626,0.6407369498464688,0.013426468938703733,0.06256931876403608,0.8990934003618063,0.10090659963819372,0.003251413823396255,475044,0.0030165626762994587,0.054840341227233594,0.9969834373237005,0.0030165626762994587,772585,0.019827270805834955,0.06607034863057074,0.8389031627587903,0.00023557278487156753
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,1,1,1277,102,130254,81,21,0.7941176470588235,0,0.0,0.5051504495205446,0.453351023888722,0.39400709383205124,0.6059929061679488,0.1678285773473645,103437,0.5111323800960972,0.4998760547509713,0.4888676199039029,0.5111323800960972,26817,0.48207728872912703,0.18383862746840107,0.028116493269194912,0.00014915911548644517
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,1,2,1277,180,229860,133,47,0.7388888888888889,0,0.0,0.2596754159263595,0.40174999167971603,0.5728182371878535,0.42718176281214654,0.1469599476353516,169841,0.2884815798305474,0.45305624146348417,0.7115184201694527,0.2884815798305474,60019,0.1781601010485513,0.16823930577026985,0.18032623002715806,8.330695279828055e-05
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,1,3,1277,44,56188,23,21,0.5227272727272727,0,0.0,0.7655426344345413,0.3159474069952509,0.10954296291022994,0.8904570370897701,0.07575303069219287,29371,0.797827789315992,0.40161997947207395,0.20217221068400804,0.797827789315992,26817,0.7301827028977141,0.17349395424583286,0.00809188201513965,0.09851959577879703
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,1,4,1277,220,280940,219,1,0.9954545454545455,0,0.0,0.010501872368530648,0.10144412808748737,0.9893678365487293,0.010632163451270734,0.00855198736953142,279663,0.010037080343127263,0.09968117857104657,0.9899629196568728,0.010037080343127263,1277,0.11229132593187156,0.27844956678758004,0.8590446358653093,0.0007830853563038371
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,2,0,1418,977,1385386,372,605,0.38075742067553736,626,0.6407369498464688,0.00638760985696333,0.03720382138041852,0.9391988947484672,0.06080110525153279,0.001177999159217439,527496,2.6540485615056796e-05,0.005151677514914936,0.999973459514385,2.6540485615056796e-05,857890,0.010298878958023757,0.046676467778239715,0.9018300714543822,0.00010490855470981128
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,2,1,1418,102,144636,81,21,0.7941176470588235,0,0.0,0.2803459267630189,0.40054392772221464,0.613540197461213,0.38645980253878703,0.1110458369780733,114858,0.2456772710651413,0.43048803647386813,0.7543227289348587,0.2456772710651413,29778,0.4140678844548324,0.2047798811499587,0.07052186177715092,6.716367788300088e-05
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,2,2,1418,180,255240,133,47,0.7388888888888889,0,0.0,0.10619019379441702,0.2638301836474217,0.7417175991223947,0.2582824008776054,0.05674700673063601,188594,0.0915034412547589,0.28832370955801706,0.908496558745241,0.0915034412547589,66646,0.1477505786406836,0.17028833434297042,0.26976862827476517,0.00024007442307115206
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,2,3,1418,44,62392,23,21,0.5227272727272727,0,0.0,0.6685003653542282,0.377791914703029,0.20521861777150915,0.7947813822284908,0.10228270891266625,32614,0.6189979763291837,0.4856330730392639,0.3810020236708162,0.6189979763291837,29778,0.7227172676197529,0.18741067283239848,0.012693935119887164,0.09873060648801128
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,2,4,1418,220,311960,219,1,0.9954545454545455,0,0.0,0.0001823675673002949,0.012478477411349394,0.9997820233363252,0.00021797666367483011,0.0001513499906502608,310542,6.118335040026792e-05,0.007821739384427337,0.9999388166495997,6.118335040026792e-05,1418,0.02672171106840621,0.14195365735215545,0.9654442877291961,0.0
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,3,0,381,977,372237,372,605,0.38075742067553736,626,0.6407369498464688,0.043822182456142195,0.15196575580754548,0.8211327729376714,0.17886722706232858,0.01838408970392075,141732,0.04226991787316908,0.20120430392057875,0.957730082126831,0.04226991787316908,230505,0.0447766327451769,0.11134972759342425,0.7371423613370642,0.0013275200104119215
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,3,1,381,102,38862,81,21,0.7941176470588235,0,0.0,0.5217476061839071,0.453431997783657,0.38235294117647056,0.6176470588235294,0.16870462736740904,30861,0.5234762321376495,0.499448562441238,0.47652376786235057,0.5234762321376495,8001,0.5150800489337582,0.19082839504516005,0.019122609673790775,0.00024996875390576176
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,3,2,381,180,68580,133,47,0.7388888888888889,0,0.0,0.32681738130198307,0.4303077030164771,0.5060804899387576,0.49391951006124235,0.16739317268434623,50673,0.3648491307007677,0.4813878296422353,0.6351508692992324,0.3648491307007677,17907,0.21919562236499696,0.1941839079788633,0.14083877813145698,0.0003350644999162339
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,3,3,381,44,16764,23,21,0.5227272727272727,0,0.0,0.7266807332501789,0.3456611544348556,0.14757814364113578,0.8524218563588642,0.08278017792165193,8763,0.7195024534976606,0.44924233205309955,0.2804975465023394,0.7195024534976606,8001,0.7345426586934133,0.17083537896729217,0.001999750031246094,0.09523809523809523
bistochastic_r4_c5_seed42,bistochastic,4,5,20,42,3,4,381,220,83820,219,1,0.9954545454545455,0,0.0,0.43834777909120737,0.4959504757660977,0.5613099498926271,0.43869005010737294,0.21798220393095108,83439,0.43913517659607615,0.49628164712389794,0.5608648234039239,0.43913517659607615,381,0.26590772552493436,0.3796476962451554,0.6587926509186351,0.0
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,0,0,675,941,635175,341,600,0.36238044633368754,619,0.6578108395324124,0.04995186090946904,0.18617750069938413,0.8389766599755972,0.16102334002440272,0.028901614095819303,230175,0.09164765938959488,0.28852792918191417,0.9083523406104052,0.09164765938959488,405000,0.026254748773264194,0.0741567423651151,0.7995481481481481,0.00025185185185185185
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,0,1,675,100,67500,79,21,0.79,0,0.0,0.44585308318047406,0.4492881151167502,0.45468148148148146,0.5453185185185185,0.16450289978882124,53325,0.43028598218471636,0.49511610327280847,0.5697140178152836,0.43028598218471636,14175,0.5044150345454673,0.18628709991524706,0.021940035273368606,0.0002821869488536155
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,0,2,675,53,35775,53,0,1.0,0,0.0,0.5780013976240391,0.4938783068415706,0.4219986023759609,0.5780013976240391,0.21825399663339617,35775,0.5780013976240391,0.4938783068415706,0.4219986023759609,0.5780013976240391,0,,,,
