row_index,baseline_small_cluster,same_cluster_knn_purity,silhouette
525,0,1.0,0.7550029672344398
526,0,1.0,0.6776890822982008
527,0,1.0,0.7624469184763853
528,0,1.0,0.48497861884899357
529,1,0.3,-0.2599437208859574
530,0,0.7,0.4730391275645375
531,0,1.0,0.7567015560530487
532,0,1.0,0.7347939654298172
533,0,1.0,0.43857460987139196
534,0,1.0,0.6462704685994921
535,0,1.0,0.7610458451273061
536,0,1.0,0.7368838387827147
537,0,1.0,0.6990190346073187
538,0,1.0,0.5846047734680933
539,0,1.0,0.7237857530279593
540,0,1.0,0.745697034072477
541,0,1.0,0.7320733007141877
542,0,1.0,0.7802033504683209
543,0,1.0,0.7728846790605534
544,0,1.0,0.7439171878951845
545,0,1.0,0.7596840126029053
546,0,1.0,0.7748280558888073
547,0,1.0,0.7380478643252268
548,0,1.0,0.7695098082891714
549,0,1.0,0.7527100201953573
550,0,1.0,0.7652075179232772
551,0,1.0,0.7502306035086338
552,0,1.0,0.6584423975065924
553,0,1.0,0.752987454036265
554,0,1.0,0.7645969303190845
555,0,1.0,0.7077316417559965
556,0,1.0,0.770210265024194
557,0,1.0,0.7678473098240925
558,0,1.0,0.6075127088515874
559,0,1.0,0.5550156328283091
560,0,1.0,0.7397948552771255
561,0,1.0,0.760101390786165
562,0,1.0,0.7462116783094551
563,0,1.0,0.6193400950644841
564,0,1.0,0.7695136766131244
565,0,1.0,0.6764533272078984
566,0,1.0,0.6193141387907166
567,0,1.0,0.6895454498355663
568,0,1.0,0.7159403785072473
569,0,1.0,0.7067641664721932
570,0,1.0,0.7353430299399928
571,1,0.4,-0.24838585048468761
572,0,1.0,0.7648908240295794
573,0,1.0,0.777891554669239
574,0,1.0,0.7844899867050278
575,0,1.0,0.7003706215916404
576,0,1.0,0.6855488675805173
577,0,1.0,0.7464159454150826
578,0,1.0,0.7716542837128023
579,0,1.0,0.7655507720381431
580,0,1.0,0.7542087615219769
581,0,1.0,0.6671276257181933
582,0,1.0,0.7660799670827938
583,0,1.0,0.705441553096647
584,0,1.0,0.7723917896629011
585,0,1.0,0.7219447245666307
586,0,1.0,0.6859984716838453
587,0,1.0,0.7349885248430255
588,0,1.0,0.6870532786173938
589,0,1.0,0.7523377400574582
590,0,1.0,0.6861162031940127
591,0,1.0,0.7267884444088466
592,1,0.7,-0.15339761340502112
593,0,1.0,0.7627966286939816
594,0,1.0,0.6706925519478109
595,0,1.0,0.7564603904153492
596,0,1.0,0.6433023671422571
597,0,1.0,0.7634651890337087
598,0,1.0,0.7557565525520697
599,0,1.0,0.7311058937782433
600,1,0.2,-0.27745667476653685
601,0,1.0,0.768966152137739
602,0,1.0,0.7712894398748147
603,0,1.0,0.6363040082062176
604,0,1.0,0.7507009534532383
605,0,1.0,0.6538859308916428
606,0,1.0,0.781591458598938
607,0,1.0,0.46531355839466826
608,0,1.0,0.7246311963327524
609,0,1.0,0.7120082405692185
610,0,1.0,0.7636418971966268
611,0,1.0,0.7558308394786052
612,0,1.0,0.7609627931343966
613,0,1.0,0.7749018117485093
614,0,1.0,0.6369648263670257
