k,pairwise_ari
5,0.9635885204894123
5,0.9410974423910445
5,0.9580248507875988
5,0.9566620025207079
5,0.971176442897432
5,0.49997187202794213
5,0.9538523464283883
5,0.8753192860806354
5,0.9672144425942654
5,0.9759942142086158
5,0.9595129041743045
5,0.4982353056184319
5,0.9373547796163822
5,0.5610111967187089
5,0.5650108069850174
5,0.5509564972492437
5,0.7330157277659077
5,0.5505089220062513
5,0.5441490365999638
5,0.552662651946665
5,0.5599975517423806
5,0.5543307982058852
5,0.5473696153358545
5,0.5334254071991672
5,0.5401108533486061
5,0.5654047522161654
5,0.5688088754800923
5,0.5698228851297631
5,0.5626293431414761
5,0.5428066436747624
5,0.5837197460396931
5,0.5608014396773129
5,0.5612244091795573
5,0.764977615922073
5,0.5572711396603753
5,0.5414799244346573
5,0.5573663598750676
5,0.5610776083452176
5,0.5735475299677275
5,0.7762150404470027
5,0.5422193542456173
5,0.9671945069044529
5,0.9696705912339841
5,0.5059699185669979
5,0.9580778971102584
5,0.9528356425666792
5,0.9829213423266175
5,0.9527964236409
5,0.9814528632082563
5,0.9581733934901338
5,0.9317084680692365
5,0.952444451520363
5,0.9583076194693791
5,0.9762240183277879
5,0.9568923790357721
5,0.9730505478401541
5,0.9432981967947761
5,0.9497371272402089
5,0.9630625179920622
5,0.9764960255859618
5,0.491480668512902
5,0.9575535162292287
5,0.8922877504586763
5,0.9823781835464839
5,0.9908512232587462
5,0.9593376154035588
5,0.48811329939660847
5,0.9468923650843519
5,0.957488462031998
5,0.504376374936797
5,0.9510039470692334
5,0.9404934169233924
5,0.9639739784222694
5,0.9596979898539648
5,0.9697433036251897
5,0.9458715791147612
5,0.9182959129838071
5,0.9388122608177389
5,0.9513720546018889
5,0.9668241334358768
5,0.9690074514167646
5,0.9766787150678099
5,0.9340357617665592
5,0.9654660708746551
5,0.9626879805774775
5,0.9654051078157991
5,0.49118015217579775
5,0.9694369739460752
5,0.8779453878814528
5,0.9665780623970927
5,0.9637438232998417
5,0.9749331149377681
5,0.4892473862616482
5,0.9305305765941629
5,0.5011085244923075
5,0.978918862494602
5,0.9732299326524732
5,0.9702511606914864
5,0.945106024768958
5,0.9755864679032961
5,0.9853315658482055
5,0.9545980374280052
5,0.9760414933541603
5,0.9470927862183407
5,0.9626023860028422
5,0.9407356704610143
5,0.9602125768530316
5,0.9680752194701864
5,0.928561480185562
5,0.9545625924487787
5,0.9635281023345971
5,0.4860427047513277
5,0.9512113802352118
5,0.9040769655505437
5,0.970317836073818
5,0.9648827975156669
5,0.9441515048404981
5,0.4827936010230131
5,0.959411701428513
5,0.5019857521542566
5,0.4995204835712832
5,0.497922135692031
5,0.49528491851408146
5,0.49912242386743083
5,0.5009010129241275
5,0.49436081065268694
5,0.4958610368460836
5,0.5105428052547567
5,0.5114960541780956
5,0.5042797685754979
5,0.5040795068696999
5,0.5001513076876097
5,0.5165184277880087
5,0.49879999558079186
5,0.5049027605105121
5,0.7994353554850095
5,0.49450045145231125
5,0.517665747508061
5,0.5030944822892777
5,0.5050170511225195
5,0.5090587332595221
5,0.7699415763164352
5,0.5023495853453434
5,0.971648197244204
5,0.9619551975443392
5,0.9318587701233415
5,0.96248328573327
5,0.9749204018379679
5,0.9600961427341417
5,0.9713577358902987
5,0.9395565091228064
5,0.9611680138114196
5,0.9402952035315787
5,0.9561301532416989
5,0.9575409375623322
5,0.9236539303469502
5,0.9353735964196814
5,0.9641271737093569
5,0.48617748442437025
5,0.937006715491601
5,0.9092543444825917
5,0.9670977079311255
5,0.9562560236828282
5,0.941488336355612
5,0.48279589152180385
5,0.9612390354822872
5,0.9591344863702157
5,0.9307406571956602
5,0.9600835163112487
5,0.9773439145205085
5,0.9713782495134108
5,0.9794707248067304
5,0.9287769744398865
5,0.94580666899987
5,0.92560118197968
5,0.9465803226133042
5,0.9682112787009415
5,0.9095947385337486
5,0.9364944484287311
5,0.9524022010514225
5,0.4825900264972334
5,0.9354981578316066
5,0.9129953267063189
5,0.9596766586815364
5,0.951058536678528
5,0.9250337183371227
5,0.4786363605291316
5,0.9620169664361681
5,0.9628031085753717
5,0.9864968228208323
5,0.9605611018748744
5,0.9390229527791213
5,0.9585169010560776
5,0.9581191017157102
5,0.9755849742591237
5,0.9595202454031276
5,0.9736710432963658
5,0.9443513592804229
5,0.9432301269673394
5,0.9670013881004655
5,0.9834724577094026
5,0.4821886523911024
5,0.9686969537095381
5,0.8887694502238692
5,0.9851666355867166
5,0.985488952995221
5,0.9574493562293802
5,0.47967326483915224
5,0.941400440142856
5,0.9637381888739619
5,0.9333561112563987
5,0.9107158301482535
5,0.9310498202028034
5,0.9393564617913601
5,0.9537400719553998
5,0.9758513507186602
5,0.9604732080926399
5,0.9191687454699276
5,0.9620893620385899
5,0.981344065111888
5,0.9564875957172793
5,0.4813484818225928
5,0.9718270491778256
5,0.8604195441969664
5,0.9532798719899842
5,0.9576601402123835
5,0.9704439058612407
5,0.48023591078234856
5,0.9124945284358218
5,0.9648778145146737
5,0.9395899678996621
5,0.9594290394628741
5,0.9576959327400694
5,0.9768379178705567
5,0.9596269532926079
5,0.9817401034941554
5,0.9485983313595077
5,0.9447290316335082
5,0.9709976960666414
5,0.9759217794280594
5,0.4841723231055393
5,0.9664352344039133
5,0.8897426918698995
5,0.9791790367599403
5,0.9813388802401107
5,0.9604989295856309
5,0.481860314720444
5,0.9435966351596047
5,0.9666154463653048
5,0.9866065807627824
5,0.9365641132729515
5,0.9519593822945323
5,0.9289478221936667
5,0.9492916341185091
5,0.9678761716332851
5,0.9169126325279263
5,0.9414004402799675
5,0.954886657959284
5,0.48502229249340617
5,0.9393607919691201
5,0.9083445446838742
5,0.9621793714977137
5,0.9531913466917432
5,0.9323713095159175
5,0.48130450960383286
5,0.9658623864403375
5,0.975433238080683
5,0.9099117652830485
5,0.9223703580069218
5,0.9051016319013282
5,0.9243194089164641
5,0.9713652309885834
5,0.8867113347374014
5,0.916980555985668
5,0.9301135864149338
5,0.4759708980824312
5,0.9185645669591248
5,0.9282681254307592
5,0.939617514395438
5,0.9294483968845926
5,0.9032514788645616
5,0.4712472658440539
5,0.9701421499707419
5,0.9274802310613355
5,0.9442447910342244
5,0.9239677884489795
5,0.9449254232029348
5,0.9674030095233614
5,0.9080140993588337
5,0.9388429440417043
5,0.9508333649260542
5,0.4790682312249772
5,0.9390925764908421
5,0.909403024251285
5,0.9575351826516996
5,0.9477971465743971
5,0.9234222968849323
5,0.47507919775661567
5,0.9652106920903127
5,0.9640231667824878
5,0.94559970412257
5,0.9537402854804171
5,0.9304063919363468
5,0.9513097657970976
5,0.9495143043135472
5,0.9569299140723535
5,0.5029933226565427
5,0.9420472037811215
5,0.8681486467897588
5,0.9594697285877251
5,0.9657472413633986
5,0.9449422547287342
5,0.5010334375183164
5,0.9332819287836172
5,0.9677772143555625
5,0.9729688028402279
5,0.933940453235877
5,0.9538963852977909
5,0.9614277330285242
5,0.9765620065272601
5,0.496997517993366
5,0.9551402131918044
5,0.8811497327670252
5,0.976279370784434
5,0.9771874198184766
5,0.9742063422643319
5,0.49479431571584614
5,0.9334344272786125
5,0.9659876110923792
5,0.9132486830795767
5,0.9631656492571029
5,0.9715806587129633
5,0.9641831061468227
5,0.49025481001203536
5,0.9650089176975711
5,0.865448645243646
5,0.9612907663032795
5,0.9648527824309531
5,0.9874796520526409
5,0.4890279776907529
5,0.9145602546156045
5,0.9374265383805487
5,0.958883202445119
5,0.967499535859635
5,0.9809740321531406
5,0.48942046798462163
5,0.9705768805850941
5,0.878491341100265
5,0.9676108545407417
5,0.9692719799734387
5,0.97247183476779
5,0.48743908921061857
5,0.9279237844689499
5,0.9034307307686936
5,0.9287263362918432
5,0.9385528124963604
5,0.4861736742635855
5,0.9274970017553748
5,0.9155432827026412
5,0.944974522314395
5,0.9370794122606478
5,0.9179281232506709
5,0.48253245739734585
5,0.9727078783577878
5,0.9576001723949115
5,0.9516738168329253
5,0.5041067330315662
5,0.9581869141921956
5,0.849728107100181
5,0.9437318079364697
5,0.9537118049427025
5,0.971901699182018
5,0.5020444961837804
5,0.901426326845342
5,0.9608500120601832
5,0.4839335840853586
5,0.9766780861070269
5,0.864058875748018
5,0.9568768328145877
5,0.9649475662114702
5,0.9701237245067401
5,0.4822482387578769
5,0.9168163119279328
5,0.4892054386471467
5,0.9636861065581317
5,0.885413760924018
5,0.9783844935984275
5,0.979599344667575
5,0.9647410404893396
5,0.4867802948848651
5,0.9358625322912177
5,0.47962994613847293
5,0.4981108657997084
5,0.48735311665832404
5,0.4897242503528144
5,0.49513143775801427
5,0.9472767905950855
5,0.48834137268533356
5,0.8672374269344382
5,0.9585217697880328
5,0.9600496074862063
5,0.9689662723227005
5,0.4780286383977009
5,0.9167423452720301
5,0.8941090528155425
5,0.8880294252607408
5,0.8634348467604462
5,0.49155802655739783
5,0.9224001261520457
5,0.9852418720373307
5,0.9578846120504889
5,0.4838191444452532
5,0.9465718619951455
5,0.9617966805130163
5,0.4864549813553587
5,0.9436129642949388
5,0.493815443274246
5,0.9143924080363359
5,0.4843404407607739
6,0.7690299385641005
6,0.7729227116322592
6,0.7603629169386136
6,0.9740567077639439
6,0.7517318044180199
6,0.7590641034777764
6,0.7526967518524257
6,0.7114340866116641
6,0.7746357114570545
6,0.7667810227937893
6,0.7572551008216188
6,0.937148375189188
6,0.7072449707804213
6,0.9542752968059292
6,0.7577535660942929
6,0.7986340529069575
6,0.7807250273496349
6,0.7145164406492012
6,0.7607540024223933
6,0.7069551622404738
6,0.7623337387377643
6,0.7506558934989637
6,0.7309483788554637
6,0.7641120482661385
6,0.7078863719533641
6,0.7504117142502281
6,0.8213551923046913
6,0.7699469631727667
6,0.7212928350177779
6,0.8792929761786057
6,0.8792300967254596
6,0.770885508744752
6,0.8614314851644039
6,0.9859784853452114
6,0.8684447757633454
6,0.7913633615894394
6,0.966416779416577
6,0.8824071203479031
6,0.8664676453915109
6,0.794305722601189
6,0.783827576775099
6,0.7768689373666003
6,0.927504498464221
6,0.9110893484030784
6,0.9534252195798082
6,0.7908766449822574
6,0.9116798933286134
6,0.7803705133113453
6,0.8717036502001915
6,0.8511081305877778
6,0.8006821410937387
6,0.887820099783157
6,0.7832025698827599
6,0.8598540331182993
6,0.8916365700601997
6,0.868031062781595
6,0.7980488533159961
6,0.9488917783363042
6,0.7727970755271548
6,0.9499564200837389
6,0.8719340482061337
6,0.9463472543589103
6,0.8576882464978443
6,0.8891304992238327
6,0.9664204419072646
6,0.9639524310434118
6,0.7575682028578997
6,0.8551697461483566
6,0.7758368248397743
6,0.9075965947003686
6,0.8192194588496692
6,0.89638520042008
6,0.8569691902289538
6,0.8695606135639891
6,0.8532646664272073
6,0.9700257255124771
6,0.9603430212139971
6,0.8983075322091209
6,0.9527711192706222
6,0.8526290146794541
6,0.9264635478010389
6,0.8410524413919002
6,0.9659264296317476
6,0.8731261855074801
6,0.7625254481644472
6,0.9694160042677415
6,0.8730745705352003
6,0.9627146797259223
6,0.8673158727899576
6,0.8880108812392741
6,0.9760055899348564
6,0.9613892312364924
6,0.7452400150396861
6,0.8630443298417977
6,0.7727161770920162
6,0.9251826153587993
6,0.8229857446837435
6,0.8921847594763223
6,0.868802216663578
6,0.8936708720653027
6,0.8619816093979452
6,0.9562355177062036
6,0.9503313356816918
6,0.8793779160616239
6,0.9758043341444372
6,0.8633291706489972
6,0.9560379878416096
6,0.8325192697520974
6,0.9653306692159357
6,0.8804597873697747
6,0.7519781608077054
6,0.7641999512134784
6,0.7596477731812742
6,0.7186273105825388
6,0.7833571933702907
6,0.7729661369489221
6,0.7625233925540968
6,0.9571151367258167
6,0.7151511802903255
6,0.9629954792788638
6,0.7641950794302026
6,0.7973697422088674
6,0.7866510728499319
6,0.7207569049123999
6,0.7579901426217096
6,0.7152190177471954
6,0.7669784771666676
6,0.7540865191112356
6,0.7370897639873368
6,0.7682739933256478
6,0.7152812072388532
6,0.7525262632281786
6,0.8189767787222518
6,0.7721577049663112
6,0.7295137486259574
6,0.8595300742540286
6,0.9705238010551991
6,0.8788993173059051
6,0.8693818356449764
6,0.961920118584221
6,0.9715888136912065
6,0.7347912240977155
6,0.8766231114464037
6,0.7620877638160545
6,0.9085214348628768
6,0.8059571802787667
6,0.8700436148315195
6,0.880384423888064
6,0.8796031293051324
6,0.8756156975088139
6,0.9603622005112027
6,0.961583374599059
6,0.8923599275647142
6,0.9562635414774835
6,0.874830510944807
6,0.9501060282772993
6,0.8210599700633676
6,0.9546642614077291
6,0.894256824316352
6,0.8623717245947197
6,0.7847136650908643
6,0.9651126320424747
6,0.8772466802956441
6,0.8603347915638351
6,0.7899600546093781
6,0.779266848137561
6,0.76906756636218
6,0.9256724534724902
6,0.9040629666519493
6,0.9490783642684729
6,0.7852572414185
6,0.9048871586359739
6,0.7758152989264022
6,0.8675949439269602
6,0.8502046595561115
6,0.7946414779560639
6,0.8826902627651882
6,0.7776154242141609
6,0.8507086681603208
6,0.8879561160372264
6,0.8607626541656613
6,0.7923724714588998
6,0.8903844252385396
6,0.8825548875212756
6,0.9649796417394441
6,0.974756968113564
6,0.7423517410765332
6,0.8854941797982129
6,0.7662917825556084
6,0.9242673177716965
6,0.8031628868921679
6,0.8796651867009494
6,0.8898060039632053
6,0.8832009003989857
6,0.8844503924602222
6,0.9552000575908761
6,0.9460107911101867
6,0.900364835054218
6,0.959648201588126
6,0.8852988711277836
6,0.952546930344494
6,0.8175531670609019
6,0.9463840168532565
6,0.9040508365141137
6,0.8051951453784979
6,0.8655031575498542
6,0.8847718199996802
6,0.7027306036402774
6,0.9778239529215498
6,0.7244054205262697
6,0.8363602139490574
6,0.7334186592156385
6,0.7967603150732896
6,0.9830051552157736
6,0.8256787457199593
6,0.9727636687739423
6,0.8684939814761135
6,0.8729306843051781
6,0.8806402981445295
6,0.8583650988216167
6,0.9822307418254846
6,0.8880738525533527
6,0.7432133319869024
6,0.8643006000436578
6,0.9699119460848533
6,0.895533419350753
6,0.8805302937632873
6,0.7850211426030359
6,0.7987726742367797
6,0.7914849337280716
6,0.9450386553734776
6,0.8945347059001489
6,0.9343735809145255
6,0.8058379431808708
6,0.9253695966562955
6,0.7973402652005179
6,0.8839746096824811
6,0.8631709368910013
6,0.8162046420787953
6,0.8963830590271225
6,0.7991793137023838
6,0.8706719469326322
6,0.8735387954552487
6,0.8789526775648021
6,0.8151665166234162
6,0.9739130001958974
6,0.7581941754925252
6,0.86238036334143
6,0.7797433484414942
6,0.9279394147568175
6,0.8197477060158966
6,0.9012416719113622
6,0.8648057564948112
6,0.8849014256961147
6,0.8613368184803815
6,0.971921031157167
6,0.9592661058681993
6,0.8927820162127666
6,0.9764726776825031
6,0.8604538721385864
6,0.9434184135354364
6,0.8400593481981014
6,0.9742751719075604
6,0.8803059683886262
6,0.7478130870258627
6,0.879849000040745
6,0.7703270875371073
6,0.9109895309869216
6,0.8023683759418536
6,0.8831156966091248
6,0.8840918725029359
6,0.8731224757038811
6,0.8788524432064988
6,0.9721932604692407
6,0.9687671986143487
6,0.9120358235546985
6,0.9578029371075872
6,0.8796306606276816
6,0.942267366207808
6,0.8222273989664859
6,0.9686744306373734
6,0.8992212243470572
6,0.6974213912896027
6,0.9551837155359315
6,0.763253491008368
6,0.8197645797457459
6,0.8089709263585458
6,0.7036021406423963
6,0.7558245424919402
6,0.7004062820125018
6,0.7499405935409119
6,0.7392379514628531
6,0.7231995667477398
6,0.7557883469381103
6,0.6980595463171523
6,0.7347934894809786
6,0.8455039577080836
6,0.7572828124099513
6,0.7144360709202582
6,0.7221157681224403
6,0.8329496490523814
6,0.7280293451563031
6,0.7910626339558118
6,0.9770938424813782
6,0.819789181472272
6,0.9866130289427001
6,0.8655859987886507
6,0.8725732990452587
6,0.8828438431884446
6,0.8567762605640875
6,0.9803652120146034
6,0.8863088816705053
6,0.739194659898785
6,0.861040656704059
6,0.9713016485816496
6,0.7844496331584205
6,0.8003747835769228
6,0.7849321169463008
6,0.7257611823635063
6,0.7824095316412671
6,0.7217208198060009
6,0.7713300502875238
6,0.761768157976473
6,0.7404282348546849
6,0.7684544603519113
6,0.7205659973904536
6,0.7613957167876614
6,0.8257372842901125
6,0.7830124255990064
6,0.7349114533477815
6,0.8553382557947602
6,0.8972397392890009
6,0.8365771020004054
6,0.9456777112710791
6,0.8328657425345546
6,0.9055670652096397
6,0.8912716907950945
6,0.8388377360642718
6,0.9237659639619832
6,0.8316882926365757
6,0.9122610561510286
6,0.8439687542083905
6,0.9076674063236495
6,0.849132034898367
6,0.900275710075242
6,0.7356994669144085
6,0.8566116585425307
6,0.7260462496435978
6,0.8146786248697044
6,0.7993945993362443
6,0.7438629337355166
6,0.8257429722736818
6,0.727520961954938
6,0.801499275505614
6,0.9435178199689376
6,0.8091431678474444
6,0.7413818198797685
6,0.7971384527964193
6,0.8768827527634425
6,0.7878114006075716
6,0.8901046925621926
6,0.8727259450832691
6,0.8179463070960938
6,0.9065133881948173
6,0.7894263333360491
6,0.866113309007034
6,0.9084673212591842
6,0.8899399045875992
6,0.8055165706022352
6,0.827812348284453
6,0.9746210931349859
6,0.8710944714048229
6,0.8762954860027166
6,0.8841398266626527
6,0.858745357065921
6,0.9767311448836925
6,0.8861960361192361
6,0.7457149555193423
6,0.865460440404553
6,0.9732435711589708
6,0.8209410072165411
6,0.8674732084713469
6,0.8598006888806452
6,0.804859910606814
6,0.8803778639046674
6,0.8212758262797416
6,0.901639224267789
6,0.8366880454552046
6,0.87418848715644
6,0.8351844912133655
6,0.8633677246586385
6,0.8716195145751635
6,0.8857868336534171
6,0.8529000674474484
6,0.974522025412156
6,0.8886419163947046
6,0.7374242139907712
6,0.8635706135552451
6,0.9743205874281546
6,0.9763101788011468
6,0.9033529376340755
6,0.9563130671109221
6,0.8620762046605134
6,0.9265747951996706
6,0.8332769581750182
6,0.9715887080958423
6,0.8823291160749624
6,0.9074154157444573
6,0.9415617990887845
6,0.8688603774316384
6,0.9241079184643306
6,0.8225441259452011
6,0.9689088479809904
6,0.890783518567919
6,0.8780080203812508
6,0.881214133641754
6,0.8670437421501159
6,0.7635640214843191
6,0.8978962899401912
6,0.9019455707121808
6,0.8530734912119329
6,0.9428905543866308
6,0.8443420325616108
6,0.9602818309162583
6,0.8701127739098277
6,0.8840934532272146
6,0.7371603192886519
6,0.8592077820294003
6,0.9683631118162601
6,0.8097537015289532
6,0.9374708140968674
6,0.9027908961480616
6,0.836304778074769
6,0.7527582373535766
6,0.8810132817552166
7,0.9396761874753553
7,0.9004002531019304
7,0.9595002297986737
7,0.9015174476997873
7,0.8965408800883958
7,0.9222532772305357
7,0.9041511566090805
7,0.9054934993532067
7,0.9418013644077147
7,0.9070500601758272
7,0.8995299964336639
7,0.9286507899138728
7,0.9221704779808619
7,0.9343589052131821
7,0.8921121941813296
7,0.943083844421853
7,0.9426246289092975
7,0.9543344882490156
7,0.879864996159595
7,0.9583792079543697
7,0.8929438859210664
7,0.9266965152328178
7,0.884114156023106
7,0.9293670523752102
7,0.8922776952266254
7,0.8830993767704195
7,0.8837097851513529
7,0.8918886711151184
7,0.94518081191934
7,0.9324256403970861
7,0.9613141273303087
7,0.9248468670542208
7,0.9237091640632824
7,0.9402306281462606
7,0.9102702750637996
7,0.9275127103522679
7,0.9646531861617057
7,0.9242705204964221
7,0.9206802010436247
7,0.9319200687718963
7,0.9305164917348371
7,0.9302125294997186
7,0.9157949439793548
7,0.9727337581472856
7,0.9480851521523779
7,0.9621341901065631
7,0.9178232772719955
7,0.9363873253936882
7,0.9053603380635142
7,0.9454178197366675
7,0.9243274239710912
7,0.9434245902756482
7,0.9094501659347727
7,0.9013233575718769
7,0.9124143399621562
7,0.9234877142147034
7,0.9112650677307287
7,0.9177469882319916
7,0.9579639997627926
7,0.9606480255575863
7,0.9305116536105124
7,0.9377085665856216
7,0.9536867321413918
7,0.9268796144440795
7,0.9501046702382607
7,0.9525867361674307
7,0.9194835870924551
7,0.9165236589000408
7,0.9307728511159862
7,0.9510486749178527
7,0.9332268212327286
7,0.9179165108478573
7,0.9206136585184075
7,0.9402678964893038
7,0.8967529304268331
7,0.9384117381918227
7,0.9412380204715879
7,0.9467422164611987
7,0.9274381313815211
7,0.9462396115393588
7,0.9434412474648435
7,0.9480799548383227
7,0.9547339493857999
7,0.8897633956338598
7,0.9253531159376142
7,0.9233740284703801
7,0.9284015968828695
7,0.9183421027083037
7,0.9265752915054201
7,0.960756012368056
7,0.9262466018649128
7,0.9220935133904998
7,0.9412139445727443
7,0.9384786475825884
7,0.9552050885224381
7,0.9142987620058979
7,0.9773551882319178
7,0.9528677418441711
7,0.9624188231908934
7,0.9069350479693848
7,0.9624067720618293
7,0.902887680984078
7,0.9579077475615979
7,0.9130484754703991
7,0.9501185509150828
7,0.9186280236781893
7,0.9000513554429314
7,0.9099512518563231
7,0.9194533654928233
7,0.931138955903665
7,0.985126159475346
7,0.9473144107050971
7,0.9712792786842912
7,0.9860897690329142
7,0.9427857322965199
7,0.9812263667049023
7,0.987635093381625
7,0.9399492106782671
7,0.9436190211634844
7,0.9469337088352227
7,0.977421262457227
7,0.941422897893211
7,0.9404620247895971
7,0.9280456913066388
7,0.9680899562822658
7,0.9098526385677679
7,0.9686956336321106
7,0.9495853927769979
7,0.9706257264099049
7,0.9568371661687023
7,0.9730341709931909
7,0.9627854291354745
7,0.9593445976601549
7,0.9835279215110477
7,0.8956072002408071
7,0.943506715395943
7,0.9671538784664518
7,0.9817363284569619
7,0.9371444470986676
7,0.9776337517832647
7,0.9824411858036963
7,0.937063272225328
7,0.9375105875524127
7,0.9426724519164508
7,0.9829559236770756
7,0.9392305972379299
7,0.932635384587315
7,0.9235633727395449
7,0.9714521060829466
7,0.9065982241702247
7,0.9694056937477173
7,0.951980949856838
7,0.9786881856491798
7,0.9473111730163546
7,0.9792374918220569
7,0.9683707473436572
7,0.9630407842214197
7,0.9871023872492618
7,0.8916990547311966
7,0.9395453077126225
7,0.9515906676810509
7,0.9544342737515816
7,0.9422721133791937
7,0.9453188199217182
7,0.9601324617333609
7,0.9489139446706345
7,0.9108528473818343
7,0.9464592586306062
7,0.9447543955928042
7,0.9524645655935521
7,0.9588823385758909
7,0.928536558355577
7,0.913356956080986
7,0.9548843131185217
7,0.9117257869793266
7,0.9327511564691919
7,0.9616868619784772
7,0.9271278229747686
7,0.933917195310077
7,0.9380648151905567
7,0.9437636370961607
7,0.899299916468164
7,0.9678876140737118
7,0.9354915768576169
7,0.974413865178369
7,0.9760705695278044
7,0.9518928043450826
7,0.9456718638756657
7,0.9417751364237945
7,0.9686016209650663
7,0.9299788025707789
7,0.9400053116863347
7,0.923034057689092
7,0.9505237316798881
7,0.9060350445223206
7,0.9687659024031298
7,0.9425929794959755
7,0.9506093780528535
7,0.9564890520283895
7,0.9698641517533214
7,0.9506485750771299
7,0.9380295354151434
7,0.9643735680917195
7,0.9018210647768962
7,0.9449350574952605
7,0.9783994852098282
7,0.9825066949696726
7,0.9424237879095411
7,0.9461499957711814
7,0.9378058026475945
7,0.9786969843388998
7,0.9403818795513775
7,0.9425445144814389
7,0.9301609212798531
7,0.9630970399859504
7,0.9107280648556211
7,0.9695581892461619
7,0.939325547204658
7,0.9630696764868909
7,0.9617379783619501
7,0.9693486525215115
7,0.9603180462657669
7,0.9615256230588222
7,0.9775044039015905
7,0.8943468397622721
7,0.942934454126271
7,0.9370437646947299
7,0.9518313245989287
7,0.9615242130610051
7,0.9455208776389014
7,0.9360649335774539
7,0.976854419219802
7,0.9750738526955304
7,0.9811218562024848
7,0.9195805678478978
7,0.9488316657714808
7,0.9280433302694256
7,0.9440594731185215
7,0.9280208553825992
7,0.9594437631631539
7,0.9237903732718579
7,0.9251901859333144
7,0.9275567128749275
7,0.9344071190995041
7,0.9190146981198322
7,0.9800501174064288
7,0.9464672561284396
7,0.9513159057147988
7,0.9482547351137508
7,0.9660408294319609
7,0.9417098913491865
7,0.9487221546814821
7,0.930529665282519
7,0.9582767703799756
7,0.9199248490329308
7,0.960799859606934
7,0.9456637082632492
7,0.9605409012838141
7,0.9585887030462684
7,0.9696827372783025
7,0.9546743056721325
7,0.9532764540217291
7,0.9719094937578269
7,0.9019697243462458
7,0.9380678395564156
7,0.945201548505683
7,0.9455844030867612
7,0.9803256398690218
7,0.9354931660440504
7,0.9376520178084818
7,0.9229960893966328
7,0.9698154743498069
7,0.910216397534951
7,0.9734356117539574
7,0.9468739138625021
7,0.9653170538433917
7,0.9582353323127837
7,0.9756554445291213
7,0.9639922219023006
7,0.9592260774066201
7,0.9837180506042101
7,0.8927100125984585
7,0.9621568328305975
7,0.9158995859932205
7,0.9313447423302192
7,0.9499551264955816
7,0.9645301821924559
7,0.9544738831267323
7,0.9151730231102119
7,0.9273753149706438
7,0.93962930618342
7,0.912739232228091
7,0.9249030303854613
7,0.9716379273929528
7,0.9423957647122806
7,0.920440217688118
7,0.9236158115967494
7,0.9276214928529923
7,0.9194238799988588
7,0.9269299558394084
7,0.9358458189008421
7,0.9475361219307084
7,0.9678106355998011
7,0.950357476623421
7,0.9270073881313867
7,0.9493002341309077
7,0.9307473535065748
7,0.9156144239800488
7,0.9262862738732269
7,0.9670876785594821
7,0.9391593775856856
7,0.9369035035786165
7,0.9406738176437034
7,0.9340452474413192
7,0.9072618304567308
7,0.9396661924792552
7,0.9437744328211217
7,0.9365647181970466
7,0.9403720496867104
7,0.9275927860753784
7,0.9501094296586232
7,0.928038953039766
7,0.9722356357633981
7,0.9327625495805533
7,0.923887817612569
7,0.9353580777384045
7,0.9315833352430105
7,0.9264925906969371
7,0.9412933669153396
7,0.920045555164513
7,0.9286667377924009
7,0.9316089137497865
7,0.9208974894506009
7,0.9707248458085913
7,0.9011623436208136
7,0.9766381050151686
7,0.9403932629020967
7,0.9718016120441452
7,0.9443028990922506
7,0.9702165036809421
7,0.9744463877613634
7,0.9618443066172111
7,0.9856389871756467
7,0.8857373362075965
7,0.9643167174738325
7,0.972240162195265
7,0.9212426341665949
7,0.9455006558257313
7,0.9197054892736201
7,0.9562811747532083
7,0.929686939098132
7,0.9609175148066714
7,0.9275276527451559
7,0.9137401353781455
7,0.9242662003490685
7,0.9343871721326567
7,0.9212877584182694
7,0.9721682101827075
7,0.9159027760275658
7,0.9484139564517448
7,0.9312572221680958
7,0.9263269338183127
7,0.9209310839662285
7,0.9653349761733062
7,0.9261718980178775
7,0.9219835250173506
7,0.9212656748440063
7,0.9277359775145361
7,0.9195386776957605
7,0.9051425526514307
7,0.9472287892287253
7,0.926103585323599
7,0.937888406688891
7,0.9145566437296224
7,0.9494612433612925
7,0.9102739346236381
7,0.9141263290730398
7,0.9117443321375206
7,0.9193010582876964
7,0.9264613083788876
7,0.8961346035008353
7,0.9553633253939914
7,0.9341504198598446
7,0.9826334931716848
7,0.9328503261436145
7,0.9608657580933556
7,0.9625723211908829
7,0.9557662357831372
7,0.979574110010875
7,0.8706595518281661
7,0.8926445824589238
7,0.932311877740271
7,0.8943101802803933
7,0.9308910776870434
7,0.9045441961902303
7,0.8999009896922322
7,0.9094096657446428
7,0.9037594805100354
7,0.9271007390766822
7,0.9314477312732813
7,0.95144972057904
7,0.9436288544996475
7,0.9622506305306636
7,0.9605827349639194
7,0.9473603321760712
7,0.9685691565907226
7,0.8889171721504754
7,0.9400283247928738
7,0.922196034596638
7,0.9386053333754981
7,0.9280059259284692
7,0.9240058235609313
7,0.9493137111408557
7,0.9136474051654961
7,0.9352197302465274
7,0.9631138915025087
7,0.9560645185182793
7,0.951863574036521
7,0.9750639559879721
7,0.8797291813584245
7,0.9498953903160676
7,0.9274436602634103
7,0.935125288782101
7,0.946495961843431
7,0.9110083902984484
7,0.9535499980032126
7,0.9496185412470384
7,0.9709964137834365
7,0.8951427494615795
7,0.9626545459458314
