method,n_row_clusters,n_column_clusters,n_blocks,seed,model_id,row_cluster,column_cluster,n_rows,n_features,volume,n_binary_features,n_numeric_features,binary_feature_fraction,n_sparse_features,sparse_feature_fraction,block_mean,block_std,block_zero_fraction,block_nonzero_fraction,block_h_score,column_cluster_global_mean,mean_contrast_to_column_cluster,absolute_mean_contrast,standardized_mean_contrast,column_cluster_global_zero_fraction,zero_fraction_contrast_to_column_cluster,binary_n_values,binary_mean,binary_std,binary_zero_fraction,binary_one_fraction,numeric_n_values,numeric_mean,numeric_std,numeric_zero_fraction
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,0,2,2695,201,541695,198,3,0.9850746268656716,8,0.03980099502487562,0.004847969324389185,0.06588857386549571,0.9929129860899584,0.0070870139100416285,0.003966929924813455,0.08427482861142434,-0.07942685928703515,0.07942685928703515,-0.28732357791706986,0.9124770707910727,0.08043591529888572,533610,0.00404040404040404,0.06343563017417206,0.9959595959595959,0.00404040404040404,8085,0.05814727806740878,0.14964723368918154,0.7918367346938775
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,0,3,2695,167,450065,123,44,0.7365269461077845,0,0.0,0.1624177607518092,0.33285292475754596,0.6790952417984069,0.32090475820159314,0.09868926655298191,0.19641414034618473,-0.03399637959437554,0.03399637959437554,-0.0941030679065993,0.6426262377936742,0.03646900400473263,331485,0.16884323574219046,0.3746133973662682,0.8311567642578096,0.16884323574219046,118580,0.14445563748324336,0.16662457699166874,0.2540141676505313
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,0,4,2695,38,102410,19,19,0.5,0,0.0,0.7343074761333073,0.34008909494545325,0.1436480812420662,0.8563519187579338,0.09011008011981723,0.7340415488953471,0.0002659272379601507,0.0002659272379601507,0.000782218558214808,0.14263564803771625,0.0010124332043499606,51205,0.7242652084757348,0.44688378384915156,0.2757347915242652,0.7242652084757348,51205,0.7443497437908799,0.17724100669677775,0.011561370959867201
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,0,5,2695,51,137445,51,0,1.0,0,0.0,0.0068245480010185895,0.08232844918738833,0.9931754519989814,0.0068245480010186155,0.005469905230818,0.1788490389490907,-0.17202449094807212,0.17202449094807212,-0.4488853927770529,0.8211509610509093,0.17202449094807204,137445,0.0068245480010185895,0.08232844918738833,0.9931754519989814,0.0068245480010185895,0,,,
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,0,6,2695,38,102410,28,10,0.7368421052631579,0,0.0,0.3971753569444781,0.43278344143866504,0.48691534029879896,0.5130846597012011,0.1215635954602681,0.47790959773182595,-0.08073424078734787,0.08073424078734787,-0.18198411501753237,0.412198852235895,0.07471648806290399,75460,0.36077391995759345,0.4802250499880503,0.6392260800424066,0.36077391995759345,26950,0.4990993805077551,0.22786391468569944,0.06044526901669759
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,1,0,1056,940,992640,339,601,0.3606382978723404,618,0.6574468085106383,0.04512316021787757,0.16727526938474757,0.833571083172147,0.166428916827853,0.023521685977397257,0.019579625024900592,0.02554353519297698,0.02554353519297698,0.25717242077100316,0.8952846616788714,-0.06171357850672443,357984,0.06713987217305802,0.25026407999879535,0.9328601278269419,0.06713987217305802,634656,0.03270441587044635,0.08948786511493834,0.7775661145565471
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,1,1,1056,88,92928,70,18,0.7954545454545454,0,0.0,0.33431916243312026,0.42419567185866996,0.5432915805785123,0.45670841942148765,0.16346684997432034,0.3658249920345968,-0.03150582960147652,0.03150582960147652,-0.07248683352029436,0.5130874191124791,0.03020416146603322,73920,0.32175324675324674,0.4671489001988457,0.6782467532467532,0.32175324675324674,19008,0.383186612299295,0.1674794986944752,0.018465909090909092
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,1,2,1056,201,212256,198,3,0.9850746268656716,8,0.03980099502487562,0.2869787924168787,0.4507466705361898,0.7071979119553746,0.2928020880446254,0.1927766177948093,0.08427482861142434,0.20270396380545436,0.20270396380545436,0.7332737144758557,0.9124770707910727,-0.20527915883569803,209088,0.28831879400061217,0.45298020599872213,0.7116812059993878,0.28831879400061217,3168,0.19853868789046716,0.2490200819944568,0.411300505050505
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,1,3,1056,167,176352,123,44,0.7365269461077845,0,0.0,0.283175734102664,0.41276158767761745,0.5495543004899293,0.45044569951007074,0.1544170456411193,0.19641414034618473,0.08676159375647927,0.08676159375647927,0.240158871219967,0.6426262377936742,-0.09307193730374497,129888,0.31303122690317814,0.4637269432399515,0.6869687730968219,0.31303122690317814,46464,0.1997160610466813,0.1898430682739242,0.16541838842975207
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,1,4,1056,38,40128,19,19,0.5,0,0.0,0.73336288042347,0.33964854014895046,0.1400518341307815,0.8599481658692185,0.08611540808200109,0.7340415488953471,-0.0006786684718771419,0.0006786684718771419,-0.0019962869454430822,0.14263564803771625,-0.00258381390693474,20064,0.723335326953748,0.44734922793547155,0.276664673046252,0.723335326953748,20064,0.7433904338931917,0.174355459504392,0.003438995215311005
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,1,5,1056,51,53856,51,0,1.0,0,0.0,0.6178698752228164,0.4859081111845713,0.3821301247771836,0.6178698752228164,0.21005117015679495,0.1788490389490907,0.43902083627372573,0.43902083627372573,1.1455929294831038,0.8211509610509093,-0.43902083627372573,53856,0.6178698752228164,0.4859081111845713,0.3821301247771836,0.6178698752228164,0,,,
bistochastic,2,7,14,42,bistochastic_r2_c7_seed42,1,6,1056,38,40128,28,10,0.7368421052631579,0,0.0,0.6839501080745364,0.40248169647299764,0.22151614832535885,0.7784838516746412,0.13570390328109325,0.47790959773182595,0.20604051034271043,0.20604051034271043,0.4644386268676601,0.412198852235895,-0.19068270391053613,29568,0.7031926406926406,0.4568509064983361,0.2968073593073593,0.7031926406926406,10560,0.6300710167438447,0.1650222166182564,0.010700757575757575
bistochastic,2,8,16,42,bistochastic_r2_c8_seed42,0,0,2695,193,520135,191,2,0.9896373056994818,7,0.03626943005181347,0.002297071740048257,0.04560331469195888,0.9970623011333596,0.0029376988666404147,0.0019169102053954764,0.08308148289647113,-0.08078441115642288,0.08078441115642288,-0.2934248823091063,0.9157848062623715,0.08127749487098812,514745,0.001767865642211192,0.04200881209082543,0.9982321343577888,0.001767865642211192,5390,0.05283625408348794,0.17197023113718737,0.885343228200371
bistochastic,2,8,16,42,bistochastic_r2_c8_seed42,0,1,2695,928,2500960,337,591,0.36314655172413796,619,0.6670258620689655,0.008576807984883405,0.04543669524067262,0.9269980327554219,0.07300196724457808,0.0017885995716133507,0.01856074205238287,-0.009983934067499466,0.009983934067499466,-0.10198379015722982,0.902794312321312,0.0242037204341099,908215,0.000291781131119834,0.017079109897513878,0.9997082188688802,0.000291781131119834,1592745,0.013301095717063309,0.054899161503761076,0.8855372328903873
bistochastic,2,8,16,42,bistochastic_r2_c8_seed42,0,2,2695,96,258720,84,12,0.875,0,0.0,0.26954907066461425,0.41810420379670316,0.6539811379097094,0.34601886209029065,0.16123440635993114,0.2885990500769823,-0.019049979412368023,0.019049979412368023,-0.04447759450245231,0.6335060650493202,0.020475072860389187,226380,0.2672674264510999,0.44253310521282563,0.7327325735489001,0.2672674264510999,32340,0.28552058015921455,0.16537420287609694,0.10272108843537416
bistochastic,2,8,16,42,bistochastic_r2_c8_seed42,0,3,2695,35,94325,18,17,0.5142857142857142,0,0.0,0.7461696390919693,0.3413531113742225,0.14456400742115028,0.8554359925788497,0.09045621754397208,0.7467209981349658,-0.0005513590429965243,0.0005513590429965243,-0.0016185815100583677,0.14272003656167878,0.0018439708594714943,48510,0.7311069882498454,0.4433842125990571,0.2688930117501546,0.7311069882498454,45815,0.762118328218924,0.17677636572514357,0.012921532249263342
