method,n_row_clusters,n_column_clusters,n_blocks,seed,model_id,row_cluster,column_cluster,n_rows,n_features,volume,n_binary_features,n_numeric_features,binary_feature_fraction,n_sparse_features,sparse_feature_fraction,block_mean,block_std,block_zero_fraction,block_nonzero_fraction,block_h_score,column_cluster_global_mean,mean_contrast_to_column_cluster,absolute_mean_contrast,standardized_mean_contrast,column_cluster_global_zero_fraction,zero_fraction_contrast_to_column_cluster,binary_n_values,binary_mean,binary_std,binary_zero_fraction,binary_one_fraction,numeric_n_values,numeric_mean,numeric_std,numeric_zero_fraction
scale,2,5,10,7,scale_r2_c5_seed7,1,2,2695,234,630630,234,0,1.0,0,0.0,0.005069533640962212,0.07101995120827223,0.9949304663590378,0.005069533640962187,0.004128188705787976,0.10789487475704485,-0.10282534111608263,0.10282534111608263,-0.3314299368531045,0.8921051252429552,0.10282534111608266,630630,0.005069533640962212,0.07101995120827223,0.9949304663590378,0.005069533640962212,0,,,
scale,2,5,10,7,scale_r2_c5_seed7,1,3,2695,84,226380,84,0,1.0,0,0.0,0.2457902641576111,0.43055477027080175,0.7542097358423889,0.24579026415761107,0.10724220180991441,0.2976380901600843,-0.0518478260024732,0.0518478260024732,-0.11339811120401191,0.7023619098399158,0.051847826002473174,226380,0.2457902641576111,0.43055477027080175,0.7542097358423889,0.2457902641576111,0,,,
scale,2,5,10,7,scale_r2_c5_seed7,1,4,2695,81,218295,47,34,0.5802469135802469,0,0.0,0.5449065265844936,0.4133608167960173,0.2871801919420967,0.7128198080579033,0.12557335682098222,0.524418252255833,0.020488274328660516,0.020488274328660516,0.04929940014935412,0.3060714673617899,-0.01889127541969321,126665,0.5097698653929656,0.4999045406177096,0.4902301346070343,0.5097698653929656,91630,0.593477793525723,0.23988289498160087,0.006493506493506494
scale,2,5,10,99,scale_r2_c5_seed99,0,0,1056,788,832128,127,661,0.16116751269035534,301,0.3819796954314721,0.09698991781437112,0.2425185904866616,0.714882806491309,0.285117193508691,0.036133257841681005,0.0698138166294281,0.027176101184943027,0.027176101184943027,0.12880439900938054,0.7863432695443652,-0.0714604630530562,134112,0.3144759603913147,0.4643068282152169,0.6855240396086852,0.3144759603913147,698016,0.05520364337069206,0.1336464881562619,0.7205235983129327
scale,2,5,10,99,scale_r2_c5_seed99,0,1,1056,234,247104,234,0,1.0,0,0.0,0.37031371406371405,0.48288866961241894,0.629686285936286,0.37031371406371405,0.20371484519879535,0.10789487475704485,0.2624188393066692,0.2624188393066692,0.8458368180105271,0.8921051252429552,-0.2624188393066692,247104,0.37031371406371405,0.48288866961241894,0.629686285936286,0.37031371406371405,0,,,
scale,2,5,10,99,scale_r2_c5_seed99,0,2,1056,84,88704,84,0,1.0,0,0.0,0.42995806277056275,0.49506982035784364,0.5700419372294372,0.4299580627705628,0.19836709485701848,0.2976380901600843,0.13231997261047845,0.13231997261047845,0.2894014296352387,0.7023619098399158,-0.13231997261047856,88704,0.42995806277056275,0.49506982035784364,0.5700419372294372,0.42995806277056275,0,,,
scale,2,5,10,99,scale_r2_c5_seed99,0,3,1056,81,85536,47,34,0.5802469135802469,0,0.0,0.4721304688128976,0.4166796200106815,0.3542835765057987,0.6457164234942012,0.11475294349694524,0.524418252255833,-0.05228778344293544,0.05228778344293544,-0.1258161774644969,0.3060714673617899,0.04821210914400881,49632,0.3908768536428111,0.48794686076365695,0.6091231463571889,0.3908768536428111,35904,0.5844516427244876,0.25051694893737025,0.002005347593582888
scale,2,5,10,99,scale_r2_c5_seed99,0,4,1056,336,354816,336,0,1.0,325,0.9672619047619048,0.07362407557720058,0.2611581342263787,0.9263759244227994,0.07362407557720063,0.0435030391525173,0.023134307041931677,0.0504897685352689,0.0504897685352689,0.3358595511467101,0.9768656929580684,-0.050489768535268986,354816,0.07362407557720058,0.2611581342263787,0.9263759244227994,0.07362407557720058,0,,,
scale,2,5,10,99,scale_r2_c5_seed99,1,0,2695,788,2123660,127,661,0.16116751269035534,301,0.3819796954314721,0.05916522187940959,0.19623909479528173,0.8143441040467871,0.18565589595321286,0.02579834206629578,0.0698138166294281,-0.010648594750018503,0.010648594750018503,-0.05047029512204304,0.7863432695443652,0.028000834502421967,342265,0.2009904606080084,0.4007409329636655,0.7990095393919916,0.2009904606080084,1781395,0.03191589461990576,0.1022072720964547,0.8172903819759234
scale,2,5,10,99,scale_r2_c5_seed99,1,1,2695,234,630630,234,0,1.0,0,0.0,0.005069533640962212,0.07101995120827223,0.9949304663590378,0.005069533640962187,0.004128188705787976,0.10789487475704485,-0.10282534111608263,0.10282534111608263,-0.3314299368531045,0.8921051252429552,0.10282534111608266,630630,0.005069533640962212,0.07101995120827223,0.9949304663590378,0.005069533640962212,0,,,
scale,2,5,10,99,scale_r2_c5_seed99,1,2,2695,84,226380,84,0,1.0,0,0.0,0.2457902641576111,0.43055477027080175,0.7542097358423889,0.24579026415761107,0.10724220180991441,0.2976380901600843,-0.0518478260024732,0.0518478260024732,-0.11339811120401191,0.7023619098399158,0.051847826002473174,226380,0.2457902641576111,0.43055477027080175,0.7542097358423889,0.2457902641576111,0,,,
scale,2,5,10,99,scale_r2_c5_seed99,1,3,2695,81,218295,47,34,0.5802469135802469,0,0.0,0.5449065265844936,0.4133608167960173,0.2871801919420967,0.7128198080579033,0.12557335682098222,0.524418252255833,0.020488274328660516,0.020488274328660516,0.04929940014935412,0.3060714673617899,-0.01889127541969321,126665,0.5097698653929656,0.4999045406177096,0.4902301346070343,0.5097698653929656,91630,0.593477793525723,0.23988289498160087,0.006493506493506494
